Country;Category 1;Category 2;Product;Year;Outcome;;;;;;;;;;;;;;;;;;"Fuente: Declaraciones de Ingreso (DIN); importaciones a titulo definitivo ajustadas con sus documentos modificatorios. Servicio Nacional de Aduanas"
Argentyna;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2021;17838,19;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Mąka sojowa;2021;195796980,71;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2021;43269368,11;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Leki;2021;42311085,13;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Minerały i koncentraty molibdenu;2021;8489,06;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Polietylen;2021;26222043,10;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2021;126221313,24;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Otros productos relevantes;Szczepionki (stosowane w medycynie człowieka);2021;12126044,39;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2021;2801940,29;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;5187346,68;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;4385998,40;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2021;861590,63;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2021;421280,06;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2021;193251,80;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2021;1572133,22;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;72724245,10;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2021;20628091,19;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;48712860,03;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2021;26708940,58;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;3487738,05;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;10541838,75;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Tecnología;Telefony komórkowe;2021;3386,94;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Tecnología;Komputery i ich części;2021;114132,14;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Tecnología;Telewizory;2021;645551,63;;;;;;;;;;;;;;;;;;
Argentyna;No Combustibles;Tecnología;Konsole do gier wideo;2021;2989,50;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2021;22771960,36;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Gaz ziemny;2021;247745746,10;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Węgiel;2021;73,53;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Nafta oczyszczona;2021;43161,07;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Ropa naftowa;2021;64557791,33;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Propan płynny;2021;50704793,82;;;;;;;;;;;;;;;;;;
Argentyna;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2021;194864954,16;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Otros productos relevantes;Minerały i koncentraty molibdenu;2017;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;902,29;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Tecnología;Komputery i ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;540,69;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;2967,52;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;106,05;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;273,12;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Otros productos relevantes;Minerały i koncentraty molibdenu;2018;11054531,49;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;15181,01;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Tecnología;Komputery i ich części;2018;11199,57;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2018;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;756,31;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;56,29;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;156,97;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Otros productos relevantes;Minerały i koncentraty molibdenu;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;687,50;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Tecnología;Komputery i ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;607,31;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;804,02;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2019;345,12;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Otros productos relevantes;Minerały i koncentraty molibdenu;2020;707701,26;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;536,63;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2020;140,66;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Tecnología;Komputery i ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;5560,14;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2020;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;279,32;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2020;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Otros productos relevantes;Minerały i koncentraty molibdenu;2021;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;199065,01;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2021;57794,30;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Tecnología;Komputery i ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2021;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;0,00;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;8203,70;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;722,62;;;;;;;;;;;;;;;;;;
Armenia;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;1737,47;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;68,90;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;336,30;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;62,73;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Telefony komórkowe;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Komputery i ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;1154,59;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;127,07;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;197,96;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Telefony komórkowe;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Komputery i ich części;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;255,71;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;718,76;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Telefony komórkowe;2019;175,01;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Komputery i ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2019;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;16953,27;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;81,63;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Telefony komórkowe;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Komputery i ich części;2020;549,42;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2020;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;372,19;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;72,40;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2021;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;86,54;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Telefony komórkowe;2021;226,63;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Tecnología;Komputery i ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2021;296,05;;;;;;;;;;;;;;;;;;
Aruba;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;73,82;;;;;;;;;;;;;;;;;;
Australia;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2017;17161,04;;;;;;;;;;;;;;;;;;
Australia;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Gaz ziemny płynny;2017;0,00;;;;;;;;;;;;;;;;;;
Australia;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Węgiel;2017;249229763,03;;;;;;;;;;;;;;;;;;
Australia;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2017;0,00;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;577281,80;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;1215013,78;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;588233,14;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2017;12145,29;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;65473,56;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2017;1899174,08;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2017;1440,45;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;32300901,34;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;46277364,62;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2017;283952,71;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;3709988,83;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2017;25522,60;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Otros productos relevantes;Nawozy;2017;214488,79;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2017;53244,90;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2017;39628,73;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Otros productos relevantes;Leki;2017;3515598,68;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Otros productos relevantes;Polietylen;2017;494783,06;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2017;41202,73;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;756712,01;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Medios de transporte y sus partes;Opony;2017;1611341,01;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;607324,98;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Medios de transporte y sus partes;Ciągniki, traktory;2017;0,00;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2017;0,00;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Alimentos;Mięso wołowe;2017;809,25;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Alimentos;Płatki;2017;188,83;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Alimentos;Konserwy oraz przetworzone ryby i skorupiaki;2017;0,00;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Alimentos;Warzywa bulwiaste;2017;21737,50;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2017;569784,64;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;985002,74;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Tecnología;Telefony komórkowe;2017;2553,29;;;;;;;;;;;;;;;;;;
Australia;No Combustibles;Tecnología;Komputery i ich części;2017;260755,73;;;;;;;;;;;;;;;;;;
